title,title_detail,links,link,id,guidislink,published,published_parsed,summary,summary_detail,source,sub_articles
Data Science | Office of the Provost | University of Pittsburgh - Office of the Provost,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Data Science | Office of the Provost | University of Pittsburgh - Office of the Provost'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vd3d3LnByb3Zvc3QucGl0dC5lZHUvcHJpb3JpdGllcy9kYXRhLXNjaWVuY2XSAQA?oc=5'}]",https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vd3d3LnByb3Zvc3QucGl0dC5lZHUvcHJpb3JpdGllcy9kYXRhLXNjaWVuY2XSAQA?oc=5,CBMiNGh0dHBzOi8vd3d3LnByb3Zvc3QucGl0dC5lZHUvcHJpb3JpdGllcy9kYXRhLXNjaWVuY2XSAQA,False,"Thu, 02 Feb 2023 18:47:53 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=2, tm_hour=18, tm_min=47, tm_sec=53, tm_wday=3, tm_yday=33, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vd3d3LnByb3Zvc3QucGl0dC5lZHUvcHJpb3JpdGllcy9kYXRhLXNjaWVuY2XSAQA?oc=5"" target=""_blank"">Data Science | Office of the Provost | University of Pittsburgh</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Office of the Provost</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vd3d3LnByb3Zvc3QucGl0dC5lZHUvcHJpb3JpdGllcy9kYXRhLXNjaWVuY2XSAQA?oc=5"" target=""_blank"">Data Science | Office of the Provost | University of Pittsburgh</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Office of the Provost</font>'}","{'href': 'https://www.provost.pitt.edu', 'title': 'Office of the Provost'}",[]
Data science student turns great plays into great insights - Bryant University,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Data science student turns great plays into great insights - Bryant University'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vbmV3cy5icnlhbnQuZWR1L2RhdGEtc2NpZW5jZS1zdHVkZW50LXR1cm5zLWdyZWF0LXBsYXlzLWdyZWF0LWluc2lnaHRz0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vbmV3cy5icnlhbnQuZWR1L2RhdGEtc2NpZW5jZS1zdHVkZW50LXR1cm5zLWdyZWF0LXBsYXlzLWdyZWF0LWluc2lnaHRz0gEA?oc=5,CBMiTWh0dHBzOi8vbmV3cy5icnlhbnQuZWR1L2RhdGEtc2NpZW5jZS1zdHVkZW50LXR1cm5zLWdyZWF0LXBsYXlzLWdyZWF0LWluc2lnaHRz0gEA,False,"Thu, 02 Feb 2023 17:59:15 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=2, tm_hour=17, tm_min=59, tm_sec=15, tm_wday=3, tm_yday=33, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vbmV3cy5icnlhbnQuZWR1L2RhdGEtc2NpZW5jZS1zdHVkZW50LXR1cm5zLWdyZWF0LXBsYXlzLWdyZWF0LWluc2lnaHRz0gEA?oc=5"" target=""_blank"">Data science student turns great plays into great insights</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bryant University</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vbmV3cy5icnlhbnQuZWR1L2RhdGEtc2NpZW5jZS1zdHVkZW50LXR1cm5zLWdyZWF0LXBsYXlzLWdyZWF0LWluc2lnaHRz0gEA?oc=5"" target=""_blank"">Data science student turns great plays into great insights</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bryant University</font>'}","{'href': 'https://news.bryant.edu', 'title': 'Bryant University'}",[]
Enterprise AI Is Moving Beyond Data Science And Into Every Decision - Forbes,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Enterprise AI Is Moving Beyond Data Science And Into Every Decision - Forbes'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvZm9yYmVzdGVjaGNvdW5jaWwvMjAyMy8wMi8wMS9lbnRlcnByaXNlLWFpLWlzLW1vdmluZy1iZXlvbmQtZGF0YS1zY2llbmNlLWFuZC1pbnRvLWV2ZXJ5LWRlY2lzaW9uL9IBggFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2ZvcmJlc3RlY2hjb3VuY2lsLzIwMjMvMDIvMDEvZW50ZXJwcmlzZS1haS1pcy1tb3ZpbmctYmV5b25kLWRhdGEtc2NpZW5jZS1hbmQtaW50by1ldmVyeS1kZWNpc2lvbi9hbXAv?oc=5'}]",https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvZm9yYmVzdGVjaGNvdW5jaWwvMjAyMy8wMi8wMS9lbnRlcnByaXNlLWFpLWlzLW1vdmluZy1iZXlvbmQtZGF0YS1zY2llbmNlLWFuZC1pbnRvLWV2ZXJ5LWRlY2lzaW9uL9IBggFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2ZvcmJlc3RlY2hjb3VuY2lsLzIwMjMvMDIvMDEvZW50ZXJwcmlzZS1haS1pcy1tb3ZpbmctYmV5b25kLWRhdGEtc2NpZW5jZS1hbmQtaW50by1ldmVyeS1kZWNpc2lvbi9hbXAv?oc=5,CBMifmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvZm9yYmVzdGVjaGNvdW5jaWwvMjAyMy8wMi8wMS9lbnRlcnByaXNlLWFpLWlzLW1vdmluZy1iZXlvbmQtZGF0YS1zY2llbmNlLWFuZC1pbnRvLWV2ZXJ5LWRlY2lzaW9uL9IBggFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2ZvcmJlc3RlY2hjb3VuY2lsLzIwMjMvMDIvMDEvZW50ZXJwcmlzZS1haS1pcy1tb3ZpbmctYmV5b25kLWRhdGEtc2NpZW5jZS1hbmQtaW50by1ldmVyeS1kZWNpc2lvbi9hbXAv,False,"Wed, 01 Feb 2023 15:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=15, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=32, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvZm9yYmVzdGVjaGNvdW5jaWwvMjAyMy8wMi8wMS9lbnRlcnByaXNlLWFpLWlzLW1vdmluZy1iZXlvbmQtZGF0YS1zY2llbmNlLWFuZC1pbnRvLWV2ZXJ5LWRlY2lzaW9uL9IBggFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2ZvcmJlc3RlY2hjb3VuY2lsLzIwMjMvMDIvMDEvZW50ZXJwcmlzZS1haS1pcy1tb3ZpbmctYmV5b25kLWRhdGEtc2NpZW5jZS1hbmQtaW50by1ldmVyeS1kZWNpc2lvbi9hbXAv?oc=5"" target=""_blank"">Enterprise AI Is Moving Beyond Data Science And Into Every Decision</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvZm9yYmVzdGVjaGNvdW5jaWwvMjAyMy8wMi8wMS9lbnRlcnByaXNlLWFpLWlzLW1vdmluZy1iZXlvbmQtZGF0YS1zY2llbmNlLWFuZC1pbnRvLWV2ZXJ5LWRlY2lzaW9uL9IBggFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2ZvcmJlc3RlY2hjb3VuY2lsLzIwMjMvMDIvMDEvZW50ZXJwcmlzZS1haS1pcy1tb3ZpbmctYmV5b25kLWRhdGEtc2NpZW5jZS1hbmQtaW50by1ldmVyeS1kZWNpc2lvbi9hbXAv?oc=5"" target=""_blank"">Enterprise AI Is Moving Beyond Data Science And Into Every Decision</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font>'}","{'href': 'https://www.forbes.com', 'title': 'Forbes'}",[]
Citizen Data Science And Automation At AT&T - Forbes,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Citizen Data Science And Automation At AT&T - Forbes'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvdG9tZGF2ZW5wb3J0LzIwMjMvMDEvMzAvY2l0aXplbi1kYXRhLXNjaWVuY2UtYW5kLWF1dG9tYXRpb24tYXQtYXR0L9IBZGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvdG9tZGF2ZW5wb3J0LzIwMjMvMDEvMzAvY2l0aXplbi1kYXRhLXNjaWVuY2UtYW5kLWF1dG9tYXRpb24tYXQtYXR0L2FtcC8?oc=5'}]",https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvdG9tZGF2ZW5wb3J0LzIwMjMvMDEvMzAvY2l0aXplbi1kYXRhLXNjaWVuY2UtYW5kLWF1dG9tYXRpb24tYXQtYXR0L9IBZGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvdG9tZGF2ZW5wb3J0LzIwMjMvMDEvMzAvY2l0aXplbi1kYXRhLXNjaWVuY2UtYW5kLWF1dG9tYXRpb24tYXQtYXR0L2FtcC8?oc=5,CBMiYGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvdG9tZGF2ZW5wb3J0LzIwMjMvMDEvMzAvY2l0aXplbi1kYXRhLXNjaWVuY2UtYW5kLWF1dG9tYXRpb24tYXQtYXR0L9IBZGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvdG9tZGF2ZW5wb3J0LzIwMjMvMDEvMzAvY2l0aXplbi1kYXRhLXNjaWVuY2UtYW5kLWF1dG9tYXRpb24tYXQtYXR0L2FtcC8,False,"Mon, 30 Jan 2023 20:47:12 GMT","time.struct_time(tm_year=2023, tm_mon=1, tm_mday=30, tm_hour=20, tm_min=47, tm_sec=12, tm_wday=0, tm_yday=30, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvdG9tZGF2ZW5wb3J0LzIwMjMvMDEvMzAvY2l0aXplbi1kYXRhLXNjaWVuY2UtYW5kLWF1dG9tYXRpb24tYXQtYXR0L9IBZGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvdG9tZGF2ZW5wb3J0LzIwMjMvMDEvMzAvY2l0aXplbi1kYXRhLXNjaWVuY2UtYW5kLWF1dG9tYXRpb24tYXQtYXR0L2FtcC8?oc=5"" target=""_blank"">Citizen Data Science And Automation At AT&amp;T</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvdG9tZGF2ZW5wb3J0LzIwMjMvMDEvMzAvY2l0aXplbi1kYXRhLXNjaWVuY2UtYW5kLWF1dG9tYXRpb24tYXQtYXR0L9IBZGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvdG9tZGF2ZW5wb3J0LzIwMjMvMDEvMzAvY2l0aXplbi1kYXRhLXNjaWVuY2UtYW5kLWF1dG9tYXRpb24tYXQtYXR0L2FtcC8?oc=5"" target=""_blank"">Citizen Data Science And Automation At AT&amp;T</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font>'}","{'href': 'https://www.forbes.com', 'title': 'Forbes'}",[]
"Daily Deal: The Complete Excel, VBA, and Data Science Training ... - Techdirt","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Daily Deal: The Complete Excel, VBA, and Data Science Training ... - Techdirt'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LnRlY2hkaXJ0LmNvbS8yMDIzLzAyLzAyL2RhaWx5LWRlYWwtdGhlLWNvbXBsZXRlLWV4Y2VsLXZiYS1hbmQtZGF0YS1zY2llbmNlLXRyYWluaW5nLWJ1bmRsZS_SAQA?oc=5'}]",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LnRlY2hkaXJ0LmNvbS8yMDIzLzAyLzAyL2RhaWx5LWRlYWwtdGhlLWNvbXBsZXRlLWV4Y2VsLXZiYS1hbmQtZGF0YS1zY2llbmNlLXRyYWluaW5nLWJ1bmRsZS_SAQA?oc=5,CBMiZ2h0dHBzOi8vd3d3LnRlY2hkaXJ0LmNvbS8yMDIzLzAyLzAyL2RhaWx5LWRlYWwtdGhlLWNvbXBsZXRlLWV4Y2VsLXZiYS1hbmQtZGF0YS1zY2llbmNlLXRyYWluaW5nLWJ1bmRsZS_SAQA,False,"Thu, 02 Feb 2023 18:40:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=2, tm_hour=18, tm_min=40, tm_sec=0, tm_wday=3, tm_yday=33, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LnRlY2hkaXJ0LmNvbS8yMDIzLzAyLzAyL2RhaWx5LWRlYWwtdGhlLWNvbXBsZXRlLWV4Y2VsLXZiYS1hbmQtZGF0YS1zY2llbmNlLXRyYWluaW5nLWJ1bmRsZS_SAQA?oc=5"" target=""_blank"">Daily Deal: The Complete Excel, VBA, and Data Science Training ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Techdirt</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LnRlY2hkaXJ0LmNvbS8yMDIzLzAyLzAyL2RhaWx5LWRlYWwtdGhlLWNvbXBsZXRlLWV4Y2VsLXZiYS1hbmQtZGF0YS1zY2llbmNlLXRyYWluaW5nLWJ1bmRsZS_SAQA?oc=5"" target=""_blank"">Daily Deal: The Complete Excel, VBA, and Data Science Training ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Techdirt</font>'}","{'href': 'https://www.techdirt.com', 'title': 'Techdirt'}",[]
Collaborative Data Science Teams Replacing Full-Stack Data Scientist - ITPro Today,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Collaborative Data Science Teams Replacing Full-Stack Data Scientist - ITPro Today'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3Lml0cHJvdG9kYXkuY29tL2RhdGEtYW5hbHl0aWNzLWFuZC1kYXRhLW1hbmFnZW1lbnQvZW5kLWZ1bGwtc3RhY2stZGF0YS1zY2llbnRpc3TSAQA?oc=5'}]",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3Lml0cHJvdG9kYXkuY29tL2RhdGEtYW5hbHl0aWNzLWFuZC1kYXRhLW1hbmFnZW1lbnQvZW5kLWZ1bGwtc3RhY2stZGF0YS1zY2llbnRpc3TSAQA?oc=5,CBMiW2h0dHBzOi8vd3d3Lml0cHJvdG9kYXkuY29tL2RhdGEtYW5hbHl0aWNzLWFuZC1kYXRhLW1hbmFnZW1lbnQvZW5kLWZ1bGwtc3RhY2stZGF0YS1zY2llbnRpc3TSAQA,False,"Thu, 02 Feb 2023 05:13:33 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=2, tm_hour=5, tm_min=13, tm_sec=33, tm_wday=3, tm_yday=33, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3Lml0cHJvdG9kYXkuY29tL2RhdGEtYW5hbHl0aWNzLWFuZC1kYXRhLW1hbmFnZW1lbnQvZW5kLWZ1bGwtc3RhY2stZGF0YS1zY2llbnRpc3TSAQA?oc=5"" target=""_blank"">Collaborative Data Science Teams Replacing Full-Stack Data Scientist</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ITPro Today</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3Lml0cHJvdG9kYXkuY29tL2RhdGEtYW5hbHl0aWNzLWFuZC1kYXRhLW1hbmFnZW1lbnQvZW5kLWZ1bGwtc3RhY2stZGF0YS1zY2llbnRpc3TSAQA?oc=5"" target=""_blank"">Collaborative Data Science Teams Replacing Full-Stack Data Scientist</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ITPro Today</font>'}","{'href': 'https://www.itprotoday.com', 'title': 'ITPro Today'}",[]
Penn to host Women in Data Science conference with speakers from ... - The Daily Pennsylvanian,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Penn to host Women in Data Science conference with speakers from ... - The Daily Pennsylvanian'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LnRoZWRwLmNvbS9hcnRpY2xlLzIwMjMvMDIvcGVubi1mb3VydGgtYW5udWFsLXdvbWVuLWluLWRhdGEtc2NpZW5jZS1jb25mZXJlbmNl0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LnRoZWRwLmNvbS9hcnRpY2xlLzIwMjMvMDIvcGVubi1mb3VydGgtYW5udWFsLXdvbWVuLWluLWRhdGEtc2NpZW5jZS1jb25mZXJlbmNl0gEA?oc=5,CBMiWWh0dHBzOi8vd3d3LnRoZWRwLmNvbS9hcnRpY2xlLzIwMjMvMDIvcGVubi1mb3VydGgtYW5udWFsLXdvbWVuLWluLWRhdGEtc2NpZW5jZS1jb25mZXJlbmNl0gEA,False,"Wed, 01 Feb 2023 02:25:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=2, tm_min=25, tm_sec=0, tm_wday=2, tm_yday=32, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LnRoZWRwLmNvbS9hcnRpY2xlLzIwMjMvMDIvcGVubi1mb3VydGgtYW5udWFsLXdvbWVuLWluLWRhdGEtc2NpZW5jZS1jb25mZXJlbmNl0gEA?oc=5"" target=""_blank"">Penn to host Women in Data Science conference with speakers from ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Daily Pennsylvanian</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LnRoZWRwLmNvbS9hcnRpY2xlLzIwMjMvMDIvcGVubi1mb3VydGgtYW5udWFsLXdvbWVuLWluLWRhdGEtc2NpZW5jZS1jb25mZXJlbmNl0gEA?oc=5"" target=""_blank"">Penn to host Women in Data Science conference with speakers from ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Daily Pennsylvanian</font>'}","{'href': 'https://www.thedp.com', 'title': 'The Daily Pennsylvanian'}",[]
"M.S. Degrees in Security, Data Science Ranked No. 4 in Nation by ... - NJIT News |","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'M.S. Degrees in Security, Data Science Ranked No. 4 in Nation by ... - NJIT News |'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vbmV3cy5uaml0LmVkdS9tcy1kZWdyZWVzLXNlY3VyaXR5LWRhdGEtc2NpZW5jZS1yYW5rZWQtbm8tNC1uYXRpb24tZm9ydHVuZdIBAA?oc=5'}]",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vbmV3cy5uaml0LmVkdS9tcy1kZWdyZWVzLXNlY3VyaXR5LWRhdGEtc2NpZW5jZS1yYW5rZWQtbm8tNC1uYXRpb24tZm9ydHVuZdIBAA?oc=5,CBMiUWh0dHBzOi8vbmV3cy5uaml0LmVkdS9tcy1kZWdyZWVzLXNlY3VyaXR5LWRhdGEtc2NpZW5jZS1yYW5rZWQtbm8tNC1uYXRpb24tZm9ydHVuZdIBAA,False,"Tue, 31 Jan 2023 14:30:29 GMT","time.struct_time(tm_year=2023, tm_mon=1, tm_mday=31, tm_hour=14, tm_min=30, tm_sec=29, tm_wday=1, tm_yday=31, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vbmV3cy5uaml0LmVkdS9tcy1kZWdyZWVzLXNlY3VyaXR5LWRhdGEtc2NpZW5jZS1yYW5rZWQtbm8tNC1uYXRpb24tZm9ydHVuZdIBAA?oc=5"" target=""_blank"">M.S. Degrees in Security, Data Science Ranked No. 4 in Nation by ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NJIT News |</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vbmV3cy5uaml0LmVkdS9tcy1kZWdyZWVzLXNlY3VyaXR5LWRhdGEtc2NpZW5jZS1yYW5rZWQtbm8tNC1uYXRpb24tZm9ydHVuZdIBAA?oc=5"" target=""_blank"">M.S. Degrees in Security, Data Science Ranked No. 4 in Nation by ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NJIT News |</font>'}","{'href': 'https://news.njit.edu', 'title': 'NJIT News |'}",[]
NSF Grant Supports a Sporting Approach to Teaching Data Science - St. Lawrence University Saints,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'NSF Grant Supports a Sporting Approach to Teaching Data Science - St. Lawrence University Saints'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnN0bGF3dS5lZHUvbmV3cy9uc2YtZ3JhbnQtc3VwcG9ydHMtc3BvcnRpbmctYXBwcm9hY2gtdGVhY2hpbmctZGF0YS1zY2llbmNl0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnN0bGF3dS5lZHUvbmV3cy9uc2YtZ3JhbnQtc3VwcG9ydHMtc3BvcnRpbmctYXBwcm9hY2gtdGVhY2hpbmctZGF0YS1zY2llbmNl0gEA?oc=5,CBMiVmh0dHBzOi8vd3d3LnN0bGF3dS5lZHUvbmV3cy9uc2YtZ3JhbnQtc3VwcG9ydHMtc3BvcnRpbmctYXBwcm9hY2gtdGVhY2hpbmctZGF0YS1zY2llbmNl0gEA,False,"Fri, 27 Jan 2023 12:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=1, tm_mday=27, tm_hour=12, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=27, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnN0bGF3dS5lZHUvbmV3cy9uc2YtZ3JhbnQtc3VwcG9ydHMtc3BvcnRpbmctYXBwcm9hY2gtdGVhY2hpbmctZGF0YS1zY2llbmNl0gEA?oc=5"" target=""_blank"">NSF Grant Supports a Sporting Approach to Teaching Data Science</a>&nbsp;&nbsp;<font color=""#6f6f6f"">St. Lawrence University Saints</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnN0bGF3dS5lZHUvbmV3cy9uc2YtZ3JhbnQtc3VwcG9ydHMtc3BvcnRpbmctYXBwcm9hY2gtdGVhY2hpbmctZGF0YS1zY2llbmNl0gEA?oc=5"" target=""_blank"">NSF Grant Supports a Sporting Approach to Teaching Data Science</a>&nbsp;&nbsp;<font color=""#6f6f6f"">St. Lawrence University Saints</font>'}","{'href': 'https://www.stlawu.edu', 'title': 'St. Lawrence University Saints'}",[]
Data Science Summit Looks to the Future of Public Health ... - Columbia University's Mailman School of Public Health,"{'type': 'text/plain', 'language': None, 'base': '', 'value': ""Data Science Summit Looks to the Future of Public Health ... - Columbia University's Mailman School of Public Health""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LnB1YmxpY2hlYWx0aC5jb2x1bWJpYS5lZHUvcHVibGljLWhlYWx0aC1ub3cvbmV3cy9kYXRhLXNjaWVuY2Utc3VtbWl0LWxvb2tzLWZ1dHVyZS1wdWJsaWMtaGVhbHRo0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LnB1YmxpY2hlYWx0aC5jb2x1bWJpYS5lZHUvcHVibGljLWhlYWx0aC1ub3cvbmV3cy9kYXRhLXNjaWVuY2Utc3VtbWl0LWxvb2tzLWZ1dHVyZS1wdWJsaWMtaGVhbHRo0gEA?oc=5,CBMia2h0dHBzOi8vd3d3LnB1YmxpY2hlYWx0aC5jb2x1bWJpYS5lZHUvcHVibGljLWhlYWx0aC1ub3cvbmV3cy9kYXRhLXNjaWVuY2Utc3VtbWl0LWxvb2tzLWZ1dHVyZS1wdWJsaWMtaGVhbHRo0gEA,False,"Mon, 23 Jan 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=1, tm_mday=23, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=23, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LnB1YmxpY2hlYWx0aC5jb2x1bWJpYS5lZHUvcHVibGljLWhlYWx0aC1ub3cvbmV3cy9kYXRhLXNjaWVuY2Utc3VtbWl0LWxvb2tzLWZ1dHVyZS1wdWJsaWMtaGVhbHRo0gEA?oc=5"" target=""_blank"">Data Science Summit Looks to the Future of Public Health ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Columbia University's Mailman School of Public Health</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LnB1YmxpY2hlYWx0aC5jb2x1bWJpYS5lZHUvcHVibGljLWhlYWx0aC1ub3cvbmV3cy9kYXRhLXNjaWVuY2Utc3VtbWl0LWxvb2tzLWZ1dHVyZS1wdWJsaWMtaGVhbHRo0gEA?oc=5"" target=""_blank"">Data Science Summit Looks to the Future of Public Health ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Columbia University\'s Mailman School of Public Health</font>'}","{'href': 'https://www.publichealth.columbia.edu', 'title': ""Columbia University's Mailman School of Public Health""}",[]
